solver,update,branch,status,theta_dim,decision_dim,gradient_rank,solve_time_sec,feasible_x,objective_value,active_rows
dual,555,feasible,optimal,25994,4,3,0.0018118000007234514,0.2088590892635753,0.2088590892635753,2
dual,556,feasible,optimal,25994,4,3,0.0016864999997778796,0.21368454929186015,0.21368454929186015,2
dual,557,feasible,optimal,25994,4,3,0.0018788999987009447,0.21982718026878262,0.21982718026878262,2
dual,558,feasible,optimal,25994,4,3,0.0015631999995093793,0.2243304702510912,0.2243304702510912,2
dual,559,feasible,optimal,25994,4,3,0.002160100000764942,0.2295866457815654,0.2295866457815654,2
dual,560,feasible,optimal,25994,4,3,0.0023540000001958106,0.23331231696840704,0.23331231696840704,2
dual,561,feasible,optimal,25994,4,3,0.0014061000001674984,0.23637800915390342,0.23637800915390342,2
dual,562,feasible,optimal,25994,4,3,0.0017345000014756806,0.23816868644929287,0.23816868644929287,2
dual,563,feasible,optimal,25994,4,3,0.002136600000085309,0.24021716174088484,0.24021716174088484,2
dual,564,feasible,optimal,25994,4,3,0.001631999999517575,0.2405996761070145,0.2405996761070145,2
dual,565,feasible,optimal,25994,4,3,0.0014821000004303642,0.2416116838260808,0.2416116838260808,2
dual,566,feasible,optimal,25994,4,3,0.0018441000029270072,0.24178722725124446,0.24178722725124446,2
dual,567,feasible,optimal,25994,4,3,0.001352500003122259,0.24126341521361605,0.24126341521361605,2
dual,568,feasible,optimal,25994,4,3,0.0016617999972368125,0.2395515654030881,0.2395515654030881,2
dual,569,feasible,optimal,25994,4,3,0.0017038000005413778,0.23708263003942384,0.23708263003942384,2
dual,570,feasible,optimal,25994,4,3,0.001211000002513174,0.23588853658429085,0.23588853658429085,2
dual,571,feasible,optimal,25994,4,3,0.001152400000137277,0.23363603742079375,0.23363603742079375,2
dual,572,feasible,optimal,25994,4,3,0.0016380000015487894,0.2310870974247784,0.2310870974247784,2
dual,573,feasible,optimal,25994,4,3,0.0017287000009673648,0.2278999143763493,0.2278999143763493,2
dual,574,feasible,optimal,25994,4,3,0.0017053000010491814,0.22654903008209792,0.22654903008209792,2
dual,575,feasible,optimal,25994,4,3,0.0016166999994311482,0.22496099660287552,0.22496099660287552,2
dual,576,feasible,optimal,25994,4,3,0.0019155000009050127,0.22383082752686437,0.22383082752686437,2
dual,577,feasible,optimal,25994,4,3,0.0017675000017334241,0.2232301009411131,0.2232301009411131,2
dual,578,feasible,optimal,25994,4,3,0.0022196000027179252,0.2238889128131618,0.2238889128131618,2
dual,579,feasible,optimal,25994,4,3,0.001223200000822544,0.22496736811394627,0.22496736811394627,2
dual,580,feasible,optimal,25994,4,3,0.0016574999972363003,0.22496995480831497,0.22496995480831497,2
dual,581,feasible,optimal,25994,4,3,0.0016467000023112632,0.22431613269998832,0.22431613269998832,2
dual,582,feasible,optimal,25994,4,3,0.0012913999999000225,0.2225054369087044,0.2225054369087044,2
dual,583,feasible,optimal,25994,4,3,0.0017430000007152557,0.22030467341525614,0.22030467341525614,2
dual,584,feasible,optimal,25994,4,3,0.0016977999985101633,0.2173880704431771,0.2173880704431771,2
dual,585,feasible,optimal,25994,4,3,0.0013367999999900348,0.2134324720288458,0.2134324720288458,2
dual,586,feasible,optimal,25994,4,3,0.002209500002209097,0.21104487754826945,0.21104487754826945,2
dual,587,feasible,optimal,25994,4,3,0.001434599998901831,0.20819965540185303,0.20819965540185303,2
dual,588,feasible,optimal,25994,4,3,0.0014988000002631452,0.2050748124316391,0.2050748124316391,2
dual,589,feasible,optimal,25994,4,3,0.0015534999984083697,0.20063493678088787,0.20063493678088787,2
dual,590,feasible,optimal,25994,4,3,0.0009991000006266404,0.19732443613032785,0.19732443613032785,2
dual,591,feasible,optimal,25994,4,3,0.0008937000020523556,0.1949791657376981,0.1949791657376981,2
dual,592,feasible,optimal,25994,4,3,0.0008984000014606863,0.1930898041360161,0.1930898041360161,2
dual,593,feasible,optimal,25994,4,3,0.0008296999985759612,0.1902300644109617,0.1902300644109617,2
dual,594,feasible,optimal,25994,4,3,0.0008472000008623581,0.1869598839509026,0.1869598839509026,2
dual,595,feasible,optimal,25994,4,3,0.0013667000021087006,0.18278732562570632,0.18278732562570632,2
dual,596,feasible,optimal,25994,4,3,0.0008597000014560763,0.17662273833973227,0.17662273833973227,2
dual,597,feasible,optimal,25994,4,3,0.000850600001285784,0.1705324027674198,0.1705324027674198,2
dual,598,feasible,optimal,25994,4,3,0.0009829000009631272,0.1675354331365074,0.1675354331365074,2
dual,599,feasible,optimal,25994,4,3,0.000834399997984292,0.1648670455744395,0.1648670455744395,2
